DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
KWT;BOG;25;232;923189
KWT;BOG;356;2841;11281885
KWT;BOG;7750;1395;5545251
LVA;BOG;51550;17812;72894628
LVA;BOG;44850;12578;50777757
LVA;BOG;29550;4245;17209057
LVA;BOG;6750;885;3599566
LVA;BOG;51300;6905;28074605
LBN;BOG;8;76;299646
MYS;BOG;1833;1025;4072877
MTQ;BOG;261;7015;28320888
MTQ;BOG;20781;12001;48229641
MTQ;BOG;9285;6988;28109060
MTQ;BOG;3318;1327;5371324
MTQ;BOG;5925;4789;19078160
MTQ;BOG;2275;596;2378958
MTQ;BOG;2260;772;3092197
MEX;BOG;1792;4063;16625623
MEX;BOG;3911;7873;32218300
MEX;BOG;10;40;165617
MEX;BOG;3838;7750;31715394
MEX;BOG;51;138;562736
MEX;BOG;76;260;1065888
MEX;BOG;6748;27863;114024386
MEX;BOG;266;5437;22252003
MEX;BOG;81;901;3687394
MEX;BOG;948;12046;49296944
MEX;BOG;153;2202;9011761
MEX;BOG;154;1595;6526571
MEX;BOG;56;22000;89323381
MEX;BOG;353;5202;20982249
MEX;BOG;117;2703;10903120
MEX;BOG;19;1419;5642243
MEX;BOG;58;460;1880589
MEX;BOG;13050;47180;188117076
MEX;BOG;4569;9417;38537635
MEX;BOG;1760;33845;134147027
MEX;BOG;2571;46972;186176810
MEX;BOG;931;17287;69917485
MEX;BOG;2024;37478;151578245
MEX;BOG;435;3643;14735161
MEX;BOG;791;8421;33521381
MEX;BOG;14074;36945;151822280
MEX;BOG;7454;18353;74909157
MEX;BOG;3113;7169;29146307
MEX;BOG;2182;6569;26708256
MEX;BOG;11399;22470;91567610
MEX;BOG;21;51;208094
MEX;BOG;225;490;2005679
MEX;BOG;473;1243;5054760
MEX;BOG;196;346;1423517
MEX;BOG;1186;5321;21552465
MEX;BOG;612;10100;41048115
MEX;BOG;42;517;2118837
MEX;BOG;132;1442;5905297
MEX;BOG;3752;44876;182918579
MEX;BOG;763;7867;32019010
MEX;BOG;703;476216;1937893706
MEX;BOG;1281;159221;640230259
MEX;BOG;1013;3345;13688353
MEX;BOG;5;742;2953856
MEX;BOG;30;63;258604
MEX;BOG;3268;6553;26864886
MEX;BOG;2410;10544;42211160
MEX;BOG;214;5112;20447950
MEX;BOG;3271;41758;168187592
MEX;BOG;6199;32790;130777044
MEX;BOG;69857;14700;58689162
MEX;BOG;202;5407;21493312
MEX;BOG;95;2532;10064928
MEX;BOG;128;3422;13602758
MEX;BOG;32480;1039;4203702
MEX;BOG;5498;47920;193494839
MEX;BOG;456;8;32645
MEX;BOG;13445;34747;140355751
MEX;BOG;48;332;1343964
MEX;BOG;153;260;1052370
MEX;BOG;108;230;945113
MEX;BOG;7;20;79607
MEX;BOG;49;346;1400421
MEX;BOG;92;233;959471
MEX;BOG;4;19;75818
MEX;BOG;8653;26793;106196684
MEX;BOG;147;1176;4811103
MEX;BOG;4;42;168028
MEX;BOG;32;315;1282907
MEX;BOG;5391;96077;385754696
MEX;BOG;99;155;626412
MEX;BOG;885;2223;8998182
MEX;BOG;2;5;19224
MEX;BOG;295;796;3219800
MEX;BOG;3949;8464;34255103
MEX;BOG;11;29;118823
MEX;BOG;2;6;23190
MEX;BOG;5;14;56133
MEX;BOG;91;363;1470436
MEX;BOG;42;707;2861954
MEX;BOG;1057;12866;52069025
MEX;BOG;858;10068;40745130
MEX;BOG;2206;23384;94637054
MEX;BOG;90;278;1135567
MEX;BOG;10;21;85300
MEX;BOG;33;261;1063396
MEX;BOG;191;2001;8159651
MEX;BOG;1650;3852;15367580
MEX;BOG;1320;3160;12607853
MEX;BOG;1;8;31799
MEX;BOG;140;336;1342039
MEX;BOG;135;674;2689425
MEX;BOG;130;2442;9742833
MEX;BOG;27;275;1096901
MEX;BOG;434;5333;21279121
MEX;BOG;34;358;1429657
MEX;BOG;245;23791;94924351
MEX;BOG;113;198;792063
MEX;BOG;953;1959;7913955
MEX;BOG;915;9057;37063087
MEX;BOG;282;878;3594785
MEX;BOG;2422;2470;10108178
MEX;BOG;5;48;195450
MEX;BOG;535;14445;57633961
MEX;BOG;127;16837;66636578
MEX;BOG;12;21850;88139186
MEX;BOG;4906;14554;58107308
MEX;BOG;15;81;326689
MEX;BOG;1;1013;4166747
MEX;BOG;102;1049;4266111
MEX;BOG;197;400;1632729
MEX;BOG;1923;4595;18735878
MEX;BOG;856;1962;7999163
MEX;BOG;54;163;664093
MEX;BOG;3518;14456;58941679
MEX;BOG;815;9898;39970150
MEX;BOG;1028;12350;49859942
MEX;BOG;76;788;3214124
MEX;BOG;592;42655;173425459
MEX;BOG;428;78623;312534296
MEX;BOG;611;1259;5003525
MEX;BOG;348;698;2773301
MEX;BOG;4985;9571;38046381
MEX;BOG;9;1156;4699037
MEX;BOG;4455;4598;18749088
MEX;BOG;3960;73066;299900069
MEX;BOG;1042;64584;258966059
MEX;BOG;72;149;601239
MEX;BOG;1848;10110;40890805
MEX;BOG;4;84;342342
MEX;BOG;531;41128;166449135
MEX;BOG;89;16290;64564574
MEX;BOG;1004;84071;338315988
MEX;BOG;950;45162;182327575
MEX;BOG;264;3151;12752444
MEX;BOG;2992;2800;11135152
MEX;BOG;5479;67594;272391865
MEX;BOG;2;108;437088
MEX;BOG;721;1701;6927794
MEX;BOG;84;228;923315
MEX;BOG;25;171;692339
MEX;BOG;323;351;1420859
MEX;BOG;18;80;327989
MEX;BOG;66;214;865029
MEX;BOG;674;1763;7134245
MEX;BOG;2538;5527;22369186
MEX;BOG;16;44;178558
MEX;BOG;796;2731;11054074
MEX;BOG;246;4025;16288808
MEX;BOG;4;74;297948
MEX;BOG;223;2814;11386989
MEX;BOG;149;1603;6486627
MEX;BOG;2213;89363;355226763
MEX;BOG;29;400;1590036
MEX;BOG;31;222;882470
MEX;BOG;1417;12072;48396817
MEX;BOG;999;57272;229156702
MEX;BOG;126;3290;13248293
MEX;BOG;48;1423;5726304
MEX;BOG;1578;31914;127235191
MEX;BOG;900;3134;12503340
MEX;BOG;14;56;222475
MEX;BOG;196;3438;13838756
MEX;BOG;243;13713;54948175
MEX;BOG;835;18708;74362765
MEX;BOG;348;6049;23981828
MEX;BOG;25;283;1141688
MEX;BOG;27;746;3017771
MEX;BOG;55;811;3214733
MEX;BOG;9;825;3337166
MEX;BOG;23;3897;15723209
MEX;BOG;28;640;2578158
MEX;BOG;790;9023;35868907
MEX;BOG;715;12519;49834446
MEX;BOG;184;1080;4300557
MEX;BOG;1664;15839;63691285
MEX;BOG;4347;215431;862028946
MEX;BOG;924;26718;108018672
MEX;BOG;433;14000;55840994
MEX;BOG;5682;103042;411803230
MEX;BOG;798;2744;11009610
MEX;BOG;229;5029;20346227
MEX;BOG;1285;72758;293635395
MEX;BOG;47;1319;5320702
MEX;BOG;109;3844;15317193
MEX;BOG;463;9504;38135069
MEX;BOG;229;2695;11093569
MEX;BOG;715;3192;12831420
MEX;BOG;162884;27971;111930224
MEX;BOG;15;69;274162
MEX;BOG;4681;235425;952179980
MEX;BOG;146;1638;6510758
MEX;BOG;87;2333;9338308
MEX;BOG;5415;47806;193351845
MEX;BOG;1561;5526;22349558
MEX;BOG;117624;6469;25604081
MEX;BOG;7;264;1062569
MEX;BOG;64;5467;22049464
MEX;BOG;38;934;3793599
MEX;BOG;796;34936;141877073
MEX;BOG;11;1124;4582186
MEX;BOG;2;65;264778
MEX;BOG;57;261;1046682
MEX;BOG;313469;16120;63891242
MEX;BOG;460;1892;7520155
MEX;BOG;937;9512;38588112
MEX;BOG;159;4169;17061906
MEX;BOG;18;1122;4479628
MEX;BOG;709;9974;40895125
MEX;BOG;1296;67101;269739619
MEX;BOG;261;9160;37017237
MEX;BOG;137;4094;16273899
MEX;BOG;2232;34877;140524087
MEX;BOG;2092;22552;91174509
MEX;BOG;843;41542;167147333
MEX;BOG;295;11329;45256726
MEX;BOG;138;4223;17032968
MEX;BOG;1647;24865;99435926
MEX;BOG;326;49007;194244062
MEX;BOG;261;6277;25647384
MEX;BOG;373;20164;80725216
MEX;BOG;7;248;1001842
MEX;BOG;119;3461;13719779
MEX;BOG;15;432;1713689
MEX;BOG;189420;19647;78687894
MEX;BOG;112;3261;12924211
MEX;BOG;16151;2609;10448360
MEX;BOG;21;243;977467
MEX;BOG;1;93;373273
MEX;BOG;1071;5268;21557249
MEX;BOG;5;159;628939
MEX;BOG;36;1043;4134598
MEX;BOG;10;278;1101595
MEX;BOG;61;1770;7014766
MEX;BOG;15;428;1695734
MEX;BOG;2770;26426;105147407
MEX;BOG;666;35874;143455759
MEX;BOG;162;4786;18941729
MEX;BOG;3676;54663;217704681
MEX;BOG;124;425;1710437
MEX;BOG;125;10255;40647203
MEX;BOG;300;6526;26004402
MEX;BOG;423;22162;88397436
MEX;BOG;7;259;1046921
MEX;BOG;2508;31931;127044105
MEX;BOG;185;671;2668438
MEX;BOG;132793;16332;65133969
MEX;BOG;8;100;406327
MEX;BOG;312;3124;12418698
MEX;BOG;990;2733;11145601
MEX;BOG;344;6986;27691284
MEX;BOG;104;2911;11602673
MEX;BOG;11;242;984789
MEX;BOG;491;15473;61553260
MEX;BOG;1;43;171134
MEX;BOG;0;148;585617
MEX;BOG;15;991;3921240
MEX;BOG;85;789;3248832
MEX;BOG;177;8160;33489050
MEX;BOG;340;9152;37657003
MEX;BOG;831;6937;28410282
MEX;BOG;286;24977;101328973
MEX;BOG;1309;120;491898
MEX;BOG;783;10154;40363104
MEX;BOG;614;7368;30331035
MEX;BOG;5643;4718910;18966574471
MDA;BOG;59600;10728;43617795
MDA;BOG;491150;83563;339335631
MDA;BOG;4104;5349;21889382
MNE;BOG;30200;10173;41891482
MNE;BOG;31600;10597;43635373
NIC;BOG;742;54771;221664667
NIC;BOG;433;7911;32017497
NIC;BOG;72;4976;19806421
NIC;BOG;290;16866;67138299
NIC;BOG;938;115046;455323629
NIC;BOG;395;11470;45462148
NIC;BOG;584;4560;18193579
NIC;BOG;3;0;1700
NIC;BOG;4;1;2145
NIC;BOG;297;9050;35870308
NIC;BOG;90;5762;22903594
NGA;BOG;217;46540;191638223
NZL;BOG;3542;4053;16119485
NZL;BOG;14692;7241;29631907
NZL;BOG;2840;4021;16348542
NZL;BOG;1255;2070;8415372
NZL;BOG;25;34300;136345587
NZL;BOG;19450;4853;19728582
NZL;BOG;4390;2015;8179578
NZL;BOG;108724;32048;127594462
NLD;BOG;33660;20631;83574331
NLD;BOG;7020;1719;6813377
NLD;BOG;44884;10161;40273042
NLD;BOG;16720;5014;19947622
NLD;BOG;23465;13114;53622280
NLD;BOG;40320;10080;40104061
NLD;BOG;6119;35819;143458245
NLD;BOG;49456;26431;106060665
NLD;BOG;4368;19079;77462790
NLD;BOG;124460;68046;277134494
NLD;BOG;17280;32850;130581706
NLD;BOG;1145;177;720774
NLD;BOG;2025;232;939305
NLD;BOG;8220;4191;16666936
NLD;BOG;76285;46735;189632909
NLD;BOG;9635;48894;200207267
NLD;BOG;113875;60068;242529212
NLD;BOG;23410;15543;63228253
NLD;BOG;19440;12158;48786314
NLD;BOG;71009;44791;182177453
NLD;BOG;7260;1245;4958547
NLD;BOG;8426;5451;22202300
NLD;BOG;302;2098;8585299
NLD;BOG;68550;26740;109091596
NLD;BOG;140420;24802;101863225
NLD;BOG;9060;2546;10275758
NLD;BOG;91600;15319;62283837
NLD;BOG;70700;12686;51578612
NLD;BOG;102800;16763;67556366
NLD;BOG;137860;22880;91766806
NLD;BOG;40390;7060;28137724
NLD;BOG;2661;559;2222298
NLD;BOG;28350;10555;42567872
NLD;BOG;21750;3452;13963664
NLD;BOG;308670;45872;185472368
NLD;BOG;46050;7945;32301685
NLD;BOG;123850;20762;84338497
NLD;BOG;70800;17700;71964483
NLD;BOG;7065;5446;22143187
NLD;BOG;9463;54185;220608012
NLD;BOG;3789;23190;94422758
NLD;BOG;2477;12049;48124390
NLD;BOG;447390;42794;171532883
NLD;BOG;364925;49114;199960951
NLD;BOG;57345;14033;56613701
NLD;BOG;152400;11278;45770571
NLD;BOG;12001;4658;18556847
NLD;BOG;1104918;163778;666322682
NLD;BOG;7840;2522;10108554
NLD;BOG;767;598;2379184
NLD;BOG;1060;3038;12508259
NLD;BOG;2565;5669;23005067
NLD;BOG;2553;114;454277
NLD;BOG;257;5250;21027286
NLD;BOG;15240;3117;12694448
NLD;BOG;39480;5242;21311245
NLD;BOG;4580;4756;19336897
NLD;BOG;214650;17583;71070997
NLD;BOG;688490;92874;377493865
NLD;BOG;52400;16257;66211805
NLD;BOG;27930;4542;18363306
NLD;BOG;19260;2596;10322286
NLD;BOG;394155;73283;292343630
NLD;BOG;744058;142383;568004576
NLD;BOG;61975;20714;84740967
NLD;BOG;63100;10619;42219181
NLD;BOG;1707;19;77965
NLD;BOG;56880;10087;40881032
NLD;BOG;463720;82742;335285068
NLD;BOG;33840;10850;43006320
NLD;BOG;19930;3473;14118862
NLD;BOG;93230;15748;64026435
NLD;BOG;5300;954;3793905
NLD;BOG;50490;9416;37761659
NLD;BOG;31560;4999;20094017
NLD;BOG;119;522;2075910
NLD;BOG;5008;24390;96995128
NLD;BOG;6975;2579;10222047
NLD;BOG;12600;1314;5208131
NLD;BOG;207350;14853;60113790
NLD;BOG;450200;51429;205480725
NLD;BOG;3920;13372;54475557
NLD;BOG;28476;150206;611810207
NLD;BOG;128960;20440;84136032
NLD;BOG;128640;22184;90208143
NLD;BOG;20500;5902;24096342
NLD;BOG;660445;96126;382202487
NLD;BOG;962;2408;9790422
NLD;BOG;172101;76146;306888356
NLD;BOG;28563;33666;136464084
NLD;BOG;298;863;3433286
NLD;BOG;606;3095;12492297
NLD;BOG;1012;2700;10889475
NLD;BOG;42550;5660;23276305
NLD;BOG;24036;5916;24002277
NLD;BOG;23500;2350;9510708
NLD;BOG;75942;11277;45750924
NLD;BOG;7623;27862;113033123
NLD;BOG;1178;4370;17322307
NLD;BOG;4480;672;2663519
NLD;BOG;6340;1946;7872664
NLD;BOG;19100;2872;11568874
NLD;BOG;432000;56372;227447321
NLD;BOG;8480;2552;10302909
NLD;BOG;110992;41927;167763713
NLD;BOG;21650;2641;10809071
NLD;BOG;5150;1286;5223383
NLD;BOG;632;1206;4895729
NLD;BOG;4100;595;2415789
NLD;BOG;1371170;213961;852755073
NLD;BOG;1628430;242336;978340361
NLD;BOG;19989;4933;19637919
NLD;BOG;68740;12849;51042083
NLD;BOG;579660;92644;367693741
NLD;BOG;6690;1394;5583054
NLD;BOG;54490;3654;14778478
NLD;BOG;149609;106122;432510692
NLD;BOG;63215;7646;30476047
NLD;BOG;1568;8876;36029860
NLD;BOG;25455;255;1029530
NLD;BOG;11146;1661;6755942
NLD;BOG;4824;769;3084633
NLD;BOG;117;11;46118
NLD;BOG;2;18;73083
NLD;BOG;466200;55944;224059077
NLD;BOG;788220;98386;394578889
NLD;BOG;4224;18064;71793510
NLD;BOG;11;59;239753
NLD;BOG;169250;25675;103781775
NLD;BOG;660600;82995;335854151
NLD;BOG;150815;60258;244110257
NLD;BOG;14398;3806;15325908
NLD;BOG;2486;905;3634356
NLD;BOG;1810;7650;30450533
NLD;BOG;250250;35035;140317277
NLD;BOG;26625;6390;25944358
NLD;BOG;62690;9867;39375002
NLD;BOG;251903;38672;154466015
NLD;BOG;48575;18506;73672918
NLD;BOG;391500;24251;98242651
NLD;BOG;266280;20930;84596404
NLD;BOG;35660;8603;34868045
NLD;BOG;1510;226;907146
NLD;BOG;20650;4281;17368288
NLD;BOG;433890;67044;267861470
NLD;BOG;1022480;127148;510718311
NLD;BOG;307460;54294;216464715
NLD;BOG;34750;7981;32190991
NLD;BOG;94;693;2837107
NLD;BOG;4028;29839;121145083
NLD;BOG;232;2240;9072109
NLD;BOG;113;315;1280571
NLD;BOG;2550;13233;53368625
NLD;BOG;270;1862;7571726
NLD;BOG;24;317;1294789
NLD;BOG;195;1595;6447182
NLD;BOG;53;351;1405856
NLD;BOG;14200;3058;12337066
NLD;BOG;476;10770;44309093
NLD;BOG;1299;29274;117245648
PAN;BOG;28906;19620;78645747
PAN;BOG;2490;1505;5991306
PAN;BOG;7208;4786;19426160
PAN;BOG;94360;17433;69096123
PAN;BOG;31920;5454;21618896
PAN;BOG;22782;16528;68038423
PAN;BOG;22000;3469;14032023
PAN;BOG;25;3431;13600792
PAN;BOG;1531;2260;9123807
PAN;BOG;19800;5394;22074028
PAN;BOG;2570;200919;827328193
PAN;BOG;74594;19818;79689042
PAN;BOG;46675;6750;26831858
PAN;BOG;42819;7279;29387635
PAN;BOG;358;9045;36723488
PAN;BOG;11;432;1747228
PAN;BOG;82;1550;6379685
PAN;BOG;489;53311;215615133
PAN;BOG;380;11196;46089177
PAN;BOG;257;21146;87048712
PAN;BOG;702;17259;71049338
PAN;BOG;412;9700;39931829
PAN;BOG;270109;17562;71019602
PAN;BOG;8548;3842;15358302
PAN;BOG;1107;11031;43849059
PAN;BOG;6515;34906;141986560
PAN;BOG;5;0;1982
PAN;BOG;677028;5249;21609710
PAN;BOG;286;1573;6350500
PAN;BOG;1086;3168;12789939
PAN;BOG;454;511;2064780
PAN;BOG;3160;3869;15620696
PAN;BOG;2040;6550;26442383
PAN;BOG;1932;22534;92710259
PAN;BOG;30313;15752;64042494
PAN;BOG;79;2013;8012651
PAN;BOG;1055;32727;130092770
PAN;BOG;98;5900;24294489
PAN;BOG;10;6;26428
PAN;BOG;13175;5076;20772667
PAN;BOG;35762;13289;54383383
PAN;BOG;1725;562;2223277
PAN;BOG;48050;11223;45219741
PAN;BOG;7040;2464;9997923
PAN;BOG;3;1254;5050292
PAN;BOG;34;15574;62989522
PAN;BOG;28800;5187;20617997
PAN;BOG;19850;17111;69079147
PAN;BOG;361;2652;10719998
PAN;BOG;18798;13869;56091853
PAN;BOG;56778;10868;43411490
PAN;BOG;3138;7771;31594441
PAN;BOG;5120;5697;23154823
PAN;BOG;1;100;403719
PAN;BOG;38;10938;44237394
PAN;BOG;310;85090;344148650
PAN;BOG;54;1229;4972321
PAN;BOG;1184;68224;275289180
PAN;BOG;15980;788472;3153012407
PAN;BOG;1043;20584;83163529
PAN;BOG;372;5317;21449228
PAN;BOG;224;14397;58230792
PAN;BOG;149;9941;40206029
PAN;BOG;1338;26902;108804640
PAN;BOG;453;22933;92751454
PAN;BOG;282;21620;87440891
PAN;BOG;53;3812;15375669
PAN;BOG;4;16;66614
PAN;BOG;31;5250;21177608
PAN;BOG;808;18291;73971878
PAN;BOG;13;2100;8471043
PAN;BOG;14;57;230120
PAN;BOG;2;8;33912
PAN;BOG;656;4700;18957872
PAN;BOG;1948;3564;14402574
PAN;BOG;14000;690;2744020
PAN;BOG;1667;1230;4903059
PAN;BOG;120500;6590;26195843
PAN;BOG;4256;22364;90313681
PAN;BOG;1214;1019;4063390
PAN;BOG;1002;2715;10834227
PAN;BOG;65;486;1954529
PAN;BOG;322739;25429;104048439
PAN;BOG;4657;8241;32952304
PAN;BOG;64;512;2038130
PAN;BOG;3847;18341;72950888
PAN;BOG;1;62;244973
PAN;BOG;60;67563;276489723
PAN;BOG;7;366;1466669
PAN;BOG;866;11135;44843392
PAN;BOG;4342;42518;170451646
PAN;BOG;5707;55178;221044959
PAN;BOG;4686;71053;284599493
PAN;BOG;2424;12122;48554870
PAN;BOG;3;171;679562
PAN;BOG;2;113;456554
PAN;BOG;494;4680;18629536
PAN;BOG;91;2747;11079721
PAN;BOG;29;1202;4797444
PAN;BOG;4380;3108;12395575
PAN;BOG;301;175;693971
PAN;BOG;3267;18824;76533618
PAN;BOG;1233;8692;35340660
PAN;BOG;2120;23;93484
PAN;BOG;1;0;795
PAN;BOG;105;38;153286
PAN;BOG;10;2;6067
PAN;BOG;165;24;96664
PAN;BOG;3;0;1739
PAN;BOG;2988;8032;32409090
PAN;BOG;206;507;2045111
PAN;BOG;206;376;1528350
PAN;BOG;53;110;445245
PAN;BOG;8;289;1166867
PAN;BOG;427;3486;14085524
PAN;BOG;556;4496;18217680
PAN;BOG;13;127;517168
PAN;BOG;16130;5264;21357355
PAN;BOG;631;1675;6756101
PAN;BOG;81;251;1001702
PAN;BOG;233;1692;6725852
PAN;BOG;414;45994;182828699
PAN;BOG;10;967;3844707
PAN;BOG;283;46300;184046667
PAN;BOG;362;39086;155370765
PAN;BOG;132000;23975;96252409
PAN;BOG;9360;2621;10417916
PAN;BOG;9580;2414;9597378
PAN;BOG;29450;5596;22252408
PAN;BOG;1680;487;1937516
PAN;BOG;51165;11693;46550008
PAN;BOG;24310;7200;29493584
PAN;BOG;28;2003;7971929
PAN;BOG;33;3572;14217918
PAN;BOG;54;2501;9956133
PAN;BOG;1152;31362;124841295
PAN;BOG;30;10723;42684326
PAN;BOG;38460;5115;21057099
PAN;BOG;14710;2648;10899907
PAN;BOG;12720;2379;9791886
PAN;BOG;76820;19140;77709513
PAN;BOG;37460;5014;19884835
PAN;BOG;45338;7342;29874561
PAN;BOG;18465;11459;46328892
PAN;BOG;28764;8342;33173049
PAN;BOG;31658;7495;29827079
PAN;BOG;112540;15631;62426664
PAN;BOG;37704;9400;37620414
PAN;BOG;112600;19679;79367915
PAN;BOG;6560;1535;6212476
PAN;BOG;7740;3120;12626740
PAN;BOG;26807;12657;50917872
PAN;BOG;72;600;2470366
PAN;BOG;326;1546;6148990
PAN;BOG;83;610;2427861
PAN;BOG;775;4315;17169350
PAN;BOG;834;5223;20771035
PAN;BOG;3380;6266;25245914
PAN;BOG;3046;22142;91101780
PAN;BOG;724;2799;11413040
PAN;BOG;170;1251;5050161
PAN;BOG;5738;37794;150977511
PAN;BOG;733;2091;8317163
PAN;BOG;259;982;3907245
PAN;BOG;34;248;984268
PAN;BOG;290;1770;7037018
PAN;BOG;1787;107077;433072379
PAN;BOG;399;14322;57433825
PAN;BOG;301;9717;38821577
PAN;BOG;146;3230;12937707
PAN;BOG;1033;10564;42564366
PAN;BOG;478;1377;5599201
PAN;BOG;70;702;2838518
PAN;BOG;61;2674;10691799
PAN;BOG;9;260;1053690
PAN;BOG;19;625;2531649
PAN;BOG;299;3793;15239415
PAN;BOG;243;3658;14727368
PAN;BOG;116;484;1957226
PAN;BOG;11270;2029;8067418
PAN;BOG;2624;26731;107571408
PAN;BOG;37;380;1517674
PAN;BOG;449;5576;22471853
PAN;BOG;76;4165;16694821
PAN;BOG;2;39;160773
PAN;BOG;36;799;3232205
PAN;BOG;12;149;601944
PAN;BOG;200;2992;12201576
PAN;BOG;11;108;441179
PAN;BOG;48;1425;5753480
PAN;BOG;120;3295;13301653
PAN;BOG;36;348;1403650
PAN;BOG;125;10781;44119000
PAN;BOG;2058;1721572;6932722639
PAN;BOG;100;9975;40556255
PRY;BOG;38;94;381168
PRY;BOG;348;746;3033161
PRY;BOG;1535;3838;15604136
PRY;BOG;23;36;144376
PRY;BOG;119;217;880487
PRY;BOG;3;39;159542
PRY;BOG;7;73;294973
PRY;BOG;21;208;845481
PRY;BOG;3;5;18865
PRY;BOG;374;865;3516583
PRY;BOG;2051;4890;19511520
PRY;BOG;83;2432;9704051
PRY;BOG;25;310;1228888
PRY;BOG;2164;25995;102881677
PRY;BOG;128;39099;160999084
PRY;BOG;167;378;1508338
PRY;BOG;322;690;2751109
PRY;BOG;132;215;859542
PRY;BOG;15;28;109921
PRY;BOG;31;589;2348928
PRY;BOG;4;35;138848
PRY;BOG;15;555;2272716
PRY;BOG;9;3328;13619929
PRY;BOG;2567;51444;207315939
PRY;BOG;173;2601;10337778
PRY;BOG;13;1113;4425269
PRY;BOG;19;621;2467736
PRY;BOG;303;252747;1014479078
PER;BOG;1512;6192;25275045
PER;BOG;3223;10176;41369739
PER;BOG;1655;3913;15895086
PER;BOG;5765;21302;86897749
PER;BOG;14922;30360;124126966
PER;BOG;7375;7940;32264147
PER;BOG;1876;5616;22912795
PER;BOG;13299;29812;121563792
PER;BOG;881;3570;14493990
PER;BOG;1031;5085;20716624
PER;BOG;4164;11307;45901201
PER;BOG;701;4512;18540764
PER;BOG;1333;11153;45625602
PER;BOG;1666;5559;22762324
PER;BOG;3089;5487;22297167
PER;BOG;665;2378;9675315
PER;BOG;7090;55128;219447570
PER;BOG;830;1721;6961087
PER;BOG;217;19278;77970751
PER;BOG;3350;32462;129218519
PER;BOG;34;4886;19775636
PER;BOG;72365;9644;38334297
PER;BOG;183;39650;160557248
PER;BOG;754;3285;13250325
PER;BOG;403;897;3638386
PER;BOG;908;98341;396499798
PER;BOG;422;39592;159839619
PER;BOG;1479;33680;135974174
PER;BOG;406;55331;225609159
PER;BOG;673;13531;54626895
PER;BOG;696;1021;4058289
PER;BOG;2469;4289;17259926
PER;BOG;1529;3141;12630508
PER;BOG;6;15;59210
PER;BOG;622;1043;4191088
PER;BOG;20;33;132385
PER;BOG;32;62;251590
PER;BOG;56;140;564676
PER;BOG;61;893;3577706
PER;BOG;29;249;1002709
PER;BOG;149;1112;4450087
PER;BOG;304;20624;84749453
PER;BOG;2579;70984;290340868
PER;BOG;1150;108500;446224743
PER;BOG;1162;60414;244500485
PER;BOG;1001;25371;102646567
PER;BOG;183;1878;7444575
PER;BOG;3097;7695;31491707
PER;BOG;482;836;3337046
PER;BOG;2113;3812;15377455
PER;BOG;940;19615;79332417
PER;BOG;63;2696;11093772
PER;BOG;1644;15796;63150649
PER;BOG;3050;70251;284883588
PER;BOG;4964;133008;537142053
PER;BOG;1348;52148;211728865
PER;BOG;2977;21719;86335139
PER;BOG;137;362;1456250
PER;BOG;7;18;73454
PER;BOG;231;227;910673
PER;BOG;129;293;1178338
PER;BOG;63;164;655128
PER;BOG;58;394;1585293
PER;BOG;271;1411;5692286
PER;BOG;2528;14634;58728260
PER;BOG;3814;17194;69035361
PER;BOG;6678;20726;83400514
PER;BOG;613;2614;10527351
PER;BOG;3189;9751;39085282
PER;BOG;3017;10448;42035061
PER;BOG;3611;10173;40799498
PER;BOG;29011;65955;264929204
PER;BOG;4993;19400;77854526
PER;BOG;8256;22483;90446336
PER;BOG;3277;20284;81025197
PER;BOG;1657;6242;25050864
PER;BOG;1107;7706;30713163
PER;BOG;321;960;3836352
PER;BOG;1129;3589;14437318
PER;BOG;50;4305;17114631
PER;BOG;173;2652;10731964
PER;BOG;63;29;116759
PER;BOG;321;576;2294926
PER;BOG;693;1196;4784912
PER;BOG;5;8;32079
PER;BOG;173;289;1153776
PER;BOG;93;210;834928
PER;BOG;26;137;545064
PER;BOG;37;551;2190781
PER;BOG;84;861;3473533
PER;BOG;57;105;416907
PER;BOG;231;478;1929212
PER;BOG;2;5;20869
PER;BOG;119;269;1081624
PER;BOG;2613;29118;117554737
PER;BOG;461;880;3548139
PER;BOG;4557;10145;41097214
PER;BOG;5;10;41835
PER;BOG;1069;1375;5586065
PER;BOG;1964;3255;13182959
PER;BOG;116;190;780069
PER;BOG;1946;3245;13345125
PER;BOG;102;125;501983
PER;BOG;318;3325;13616526
PER;BOG;4;46;186610
PER;BOG;331;3412;13879529
PER;BOG;444;3347;13650970
PER;BOG;209;252;1020632
PER;BOG;476;8333;33702740
PER;BOG;1108;6278;25392081
PER;BOG;138;2655;10553864
PER;BOG;40;129;519787
PER;BOG;62;113;450019
PER;BOG;1012;7651;30944829
PER;BOG;697;7512;30380944
PER;BOG;567;9538;38199782
PER;BOG;1955;1509;6088945
PER;BOG;540;1227;4881372
PER;BOG;88;159;649084
PER;BOG;14;92;367221
PER;BOG;429;2021;8054887
PER;BOG;764;3761;15180207
PER;BOG;1908;7397;29616051
PER;BOG;885;4146;16656533
PER;BOG;2399;7151;28781065
PER;BOG;428;1699;6825012
PER;BOG;3130;11837;47163859
PER;BOG;423;2404;9702693
PER;BOG;15932;37502;149697585
PER;BOG;5983;10723;42836182
PER;BOG;347;2222;8947811
PER;BOG;1166;9824;39520576
PER;BOG;930;3955;15985463
